run,alpha,method,accuracies,c_count
56,0.30000000000000004,eb,0.4,10
56,0.30000000000000004,eb2,1,50
56,0.30000000000000004,im,1,5
56,0.30000000000000004,im2,1,5
56,0.30000000000000004,lp,1,5
56,0.30000000000000004,lp2,1,5
56,0.30000000000000004,sl,1,5
56,0.30000000000000004,sl2,1,5
55,0.30000000000000004,wt,1,5
55,0.30000000000000004,wt2,1,5
55,0.30000000000000004,l,1,5
55,0.30000000000000004,l2,1,5
55,0.30000000000000004,fg,1,5
55,0.30000000000000004,fg2,1,5
55,0.30000000000000004,eb,0.66,25
55,0.30000000000000004,eb2,0.98,41
55,0.30000000000000004,im,1,5
55,0.30000000000000004,im2,1,5
55,0.30000000000000004,lp,1,5
55,0.30000000000000004,lp2,1,5
55,0.30000000000000004,sl,1,5
55,0.30000000000000004,sl2,1,5
54,0.30000000000000004,wt,1,5
54,0.30000000000000004,wt2,1,5
54,0.30000000000000004,l,1,5
54,0.30000000000000004,l2,1,5
54,0.30000000000000004,fg,1,5
54,0.30000000000000004,fg2,1,5
54,0.30000000000000004,eb,0.64,26
54,0.30000000000000004,eb2,0.64,26
54,0.30000000000000004,im,1,5
54,0.30000000000000004,im2,1,5
54,0.30000000000000004,lp,0.86,4
54,0.30000000000000004,lp2,0.6,3
54,0.30000000000000004,sl,1,5
54,0.30000000000000004,sl2,1,5
53,0.30000000000000004,wt,1,5
53,0.30000000000000004,wt2,1,5
53,0.30000000000000004,l,1,5
53,0.30000000000000004,l2,1,5
53,0.30000000000000004,fg,1,5
53,0.30000000000000004,fg2,1,5
53,0.30000000000000004,eb,0.5,14
53,0.30000000000000004,eb2,0.7,27
53,0.30000000000000004,im,1,5
53,0.30000000000000004,im2,1,5
53,0.30000000000000004,lp,1,5
53,0.30000000000000004,lp2,1,5
53,0.30000000000000004,sl,1,5
53,0.30000000000000004,sl2,1,5
52,0.30000000000000004,wt,1,5
52,0.30000000000000004,wt2,1,5
52,0.30000000000000004,l,1,5
52,0.30000000000000004,l2,1,5
